사용자,날짜/시간,화자,메시지,TMSSR,Potential,AI 피드백
"서보근","2025. 12. 4. 오후 9:31:06","희정","이등변삼각형이 돼요!","","",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","그렇지 양변이 5cm로 같으니 이등변 삼각형이지","Responding","Low",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","그럼 이등변 삼각형에서 뭘 알 수 있는지 너네끼리 의논해봐. (순회하러 감)","Facilitating","High",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","(다시 옴) 어떤걸 알 수 있었니?","Eliciting","High",""
"서보근","2025. 12. 4. 오후 9:31:06","진수","두 직각삼각형의 각이 다 같아요!","","",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","왜 같다고 생각했니?","Eliciting","High",""
"서보근","2025. 12. 4. 오후 9:31:06","희정","이등변 이니까 양 끝각이 같아요!","","",""
"서보근","2025. 12. 4. 오후 9:31:06","진수","그러면 나머지 한 각도 180 - 90 - 끝각 하면 같아요!","","",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","그럼 이 둘은 어떤 관계야?","Facilitating","High",""
"서보근","2025. 12. 4. 오후 9:31:06","희정","SAS합동이에요!","","",""
"서보근","2025. 12. 4. 오후 9:31:06","진수","ASA도 되는거 아니에요?","","",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","맞아! 둘 다 가능하지!","Responding","Low",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","다른 직각 삼각형들은 어떨까?","Facilitating","High",""
"서보근","2025. 12. 4. 오후 9:31:06","진수","이거랑 똑같지 않을까요?","","",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","그러면 일반 삼각형들이랑 뭔가 다를까?","Facilitating","High",""
"서보근","2025. 12. 4. 오후 9:31:06","희정","뭐가 다른가요..?","","",""
"서보근","2025. 12. 4. 오후 9:31:06","교사","삼각형의 합동 조건에서 필요한 조건이 아니라 다른 정보들로 합동임을 보였지?","Extending","High",""
"서보근","2025. 12. 4. 오후 9:31:06","희정","네..!","","",""
"서보근","2025. 12. 4. 오후 9:31:06","진수","오! 그러네요! 두 변의 길이만 같으면 다 합동이네요!","","",""
